sucursal,razon social,Entidad federativa,Latitud,Longitud
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.40833473,-98.99992233
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.42757093,-99.03730476
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.397129,-99.03026323
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.40105803,-99.02843029
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.38844441,-98.97877542
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.43189534,-99.03941316
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.40701011,-98.99719
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.38800666,-99.01636667
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.62377958,-99.31734526
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.61836772,-99.3077468
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.622264,-99.31584213
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.61113375,-99.29863817
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.27237274,-99.46037331
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.8008798,-100.1316534
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.69988292,-98.75853268
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.41472983,-99.55720989
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.03479443,-98.7966306
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.35660063,-98.98460881
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.36137967,-98.97776258
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.36905922,-98.94759226
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.35545775,-98.98034364
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.35443049,-98.97804243
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.35776557,-98.97680514
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.35424643,-98.97712074
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.1483421,-99.58198039
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.16331518,-99.57022862
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.71379262,-99.95205014
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.26527047,-99.52953056
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.61813901,-99.04031439
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.65465816,-99.00655321
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.65784641,-99.00506409
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.66466695,-99.02197048
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.66803977,-99.01829072
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.76760125,-98.97739686
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.65773921,-99.03094619
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.63149123,-99.01889112
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.71377637,-98.97394911
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,18.90559248,-100.1533149
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.82734382,-98.90108684
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.91618564,-100.0041788
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.04429387,-100.0419038
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.46835109,-99.59419437
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,18.9626946,-99.59259826
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,18.95794378,-99.5912891
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.10337598,-99.58647569
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.7453679,-99.17730291
BANCO AZTECA,AZTECA,ESTADO DE MEXICO,19.68371802,-98.86464935
BANCO AZTECA,AZTECA,MICHOACAN,19.33841532,-102.3642424
BANCO AZTECA,AZTECA,MICHOACAN,19.95462365,-102.4338931
BANCO AZTECA,AZTECA,MICHOACAN,19.8874106,-102.2071176
BANCO AZTECA,AZTECA,MICHOACAN,19.19030657,-102.8452775
BANCO AZTECA,AZTECA,MICHOACAN,19.80560118,-100.1695711
BANCO AZTECA,AZTECA,MICHOACAN,19.56857752,-100.4641318
BANCO AZTECA,AZTECA,MICHOACAN,19.20774726,-100.5727311
BANCO AZTECA,AZTECA,MICHOACAN,19.4026692,-102.0549209
BANCO AZTECA,AZTECA,MICHOACAN,19.41969535,-102.0552141
BANCO AZTECA,AZTECA,MICHOACAN,19.41793581,-102.0509823
BANCO AZTECA,AZTECA,MICHOACAN,19.4236945,-102.0252954
BANCO AZTECA,AZTECA,MICHOACAN,19.42149672,-102.0657677
BANCO AZTECA,AZTECA,MICHOACAN,20.34191286,-102.2828704
BANCO AZTECA,AZTECA,MICHOACAN,19.81657392,-101.7879892
BANCO AZTECA,AZTECA,MICHOACAN,19.81659258,-101.7880256
BANCO AZTECA,AZTECA,MICHOACAN,19.98446801,-102.287412
BANCO AZTECA,AZTECA,MICHOACAN,19.98222961,-102.2828847
BANCO AZTECA,AZTECA,MICHOACAN,19.97492183,-102.2937421
BANCO AZTECA,AZTECA,MICHOACAN,19.85789662,-100.8300073
BANCO AZTECA,AZTECA,MICHOACAN,19.43570539,-100.35676
BANCO AZTECA,AZTECA,MICHOACAN,19.43758996,-100.3603836
BANCO AZTECA,AZTECA,MICHOACAN,20.30308848,-101.5985258
BANCO AZTECA,AZTECA,MICHOACAN,19.8246333,-101.0403169
BANCO AZTECA,AZTECA,MICHOACAN,19.08379164,-102.3554558
BANCO AZTECA,AZTECA,MICHOACAN,19.08917848,-102.3540669
BANCO AZTECA,AZTECA,MICHOACAN,19.08783805,-102.3536672
BANCO AZTECA,AZTECA,MICHOACAN,19.10197646,-102.3645256
BANCO AZTECA,AZTECA,MICHOACAN,19.2156217,-101.7050429
BANCO AZTECA,AZTECA,MICHOACAN,19.21485771,-101.7037456
BANCO AZTECA,AZTECA,MICHOACAN,19.20808914,-102.587788
BANCO AZTECA,AZTECA,MICHOACAN,18.77714176,-103.1604476
BANCO AZTECA,AZTECA,MICHOACAN,19.95439856,-100.1640707
BANCO AZTECA,AZTECA,MICHOACAN,19.95314861,-100.1634883
BANCO AZTECA,AZTECA,MICHOACAN,19.81070211,-102.7055451
BANCO AZTECA,AZTECA,MICHOACAN,19.16194207,-102.056987
BANCO AZTECA,AZTECA,MICHOACAN,19.68741408,-100.5507304
BANCO AZTECA,AZTECA,MICHOACAN,19.69020289,-100.5548941
BANCO AZTECA,AZTECA,MICHOACAN,19.68922469,-100.5558017
BANCO AZTECA,AZTECA,MICHOACAN,19.98930569,-101.2774422
BANCO AZTECA,AZTECA,MICHOACAN,18.62443726,-100.8995602
BANCO AZTECA,AZTECA,MICHOACAN,18.62467619,-100.9000571
BANCO AZTECA,AZTECA,MICHOACAN,19.95585632,-102.3051661
BANCO AZTECA,AZTECA,MICHOACAN,19.99130531,-102.7173149
BANCO AZTECA,AZTECA,MICHOACAN,19.31436102,-100.434094
BANCO AZTECA,AZTECA,MICHOACAN,19.45938038,-100.4936161
BANCO AZTECA,AZTECA,MICHOACAN,19.89214335,-100.4400761
BANCO AZTECA,AZTECA,MICHOACAN,17.95470053,-102.1929866
BANCO AZTECA,AZTECA,MICHOACAN,18.03848718,-102.3285052
BANCO AZTECA,AZTECA,MICHOACAN,17.96215125,-102.1993276
BANCO AZTECA,AZTECA,MICHOACAN,19.68780517,-101.2304814
BANCO AZTECA,AZTECA,MICHOACAN,19.71237652,-101.1885575
BANCO AZTECA,AZTECA,MICHOACAN,19.70739592,-101.1631432
BANCO AZTECA,AZTECA,MICHOACAN,19.68145669,-101.2170667
BANCO AZTECA,AZTECA,MICHOACAN,19.72596123,-101.2240045
BANCO AZTECA,AZTECA,MICHOACAN,19.69700145,-101.2578919
BANCO AZTECA,AZTECA,MICHOACAN,19.7048517,-101.184308
BANCO AZTECA,AZTECA,MICHOACAN,19.70285357,-101.1848031
BANCO AZTECA,AZTECA,MICHOACAN,19.70438959,-101.2161031
BANCO AZTECA,AZTECA,MICHOACAN,19.69584598,-101.1876647
BANCO AZTECA,AZTECA,MICHOACAN,19.70101767,-101.1921341
BANCO AZTECA,AZTECA,MICHOACAN,19.70264085,-101.2001158
BANCO AZTECA,AZTECA,MICHOACAN,19.68684731,-101.180507
BANCO AZTECA,AZTECA,MICHOACAN,19.02321258,-102.0936553
BANCO AZTECA,AZTECA,MICHOACAN,19.98245559,-101.761029
BANCO AZTECA,AZTECA,MICHOACAN,19.01327297,-102.2043435
BANCO AZTECA,AZTECA,MICHOACAN,19.64820933,-102.0475652
BANCO AZTECA,AZTECA,MICHOACAN,19.64826926,-102.0475603
BANCO AZTECA,AZTECA,MICHOACAN,19.51519458,-101.608787
BANCO AZTECA,AZTECA,MICHOACAN,19.5296927,-101.6096159
BANCO AZTECA,AZTECA,MICHOACAN,19.52242777,-102.4143967
BANCO AZTECA,AZTECA,MICHOACAN,20.3529207,-102.024346
BANCO AZTECA,AZTECA,MICHOACAN,20.34188051,-102.0214456
BANCO AZTECA,AZTECA,MICHOACAN,20.3530543,-102.0243104
BANCO AZTECA,AZTECA,MICHOACAN,19.91055613,-102.0066963
BANCO AZTECA,AZTECA,MICHOACAN,20.08804672,-101.5141539
BANCO AZTECA,AZTECA,MICHOACAN,19.66276555,-101.5243221
BANCO AZTECA,AZTECA,MICHOACAN,19.58929788,-102.4751772
BANCO AZTECA,AZTECA,MICHOACAN,20.05536732,-102.7176005
BANCO AZTECA,AZTECA,MICHOACAN,20.05723901,-102.7177174
BANCO AZTECA,AZTECA,MICHOACAN,20.04356183,-102.7167645
BANCO AZTECA,AZTECA,MICHOACAN,19.40391938,-101.6399327
BANCO AZTECA,AZTECA,MICHOACAN,19.73247643,-100.3527805
BANCO AZTECA,AZTECA,MICHOACAN,19.23560341,-101.4597324
BANCO AZTECA,AZTECA,MORELOS,18.59843635,-99.37008184
BANCO AZTECA,AZTECA,MORELOS,18.93457473,-98.89785253
BANCO AZTECA,AZTECA,MORELOS,18.50233715,-98.75693494
BANCO AZTECA,AZTECA,MORELOS,18.50168048,-98.75455518
BANCO AZTECA,AZTECA,MORELOS,18.76784336,-98.98303958
BANCO AZTECA,AZTECA,MORELOS,18.81408668,-98.95494965
BANCO AZTECA,AZTECA,MORELOS,18.81189594,-98.95377171
BANCO AZTECA,AZTECA,MORELOS,18.80550241,-98.93849649
BANCO AZTECA,AZTECA,MORELOS,18.82198492,-98.94953944
BANCO AZTECA,AZTECA,MORELOS,18.81300495,-98.95463768
BANCO AZTECA,AZTECA,MORELOS,18.84658525,-98.93920672
BANCO AZTECA,AZTECA,MORELOS,18.92165496,-99.20733494
BANCO AZTECA,AZTECA,MORELOS,18.90497809,-99.20568872
BANCO AZTECA,AZTECA,MORELOS,18.94440721,-99.19949088
BANCO AZTECA,AZTECA,MORELOS,18.92562014,-99.22801836
BANCO AZTECA,AZTECA,MORELOS,18.92412147,-99.22020689
BANCO AZTECA,AZTECA,MORELOS,18.92400457,-99.23791272
BANCO AZTECA,AZTECA,MORELOS,18.89497874,-99.22907904
BANCO AZTECA,AZTECA,MORELOS,18.92558178,-99.23546937
BANCO AZTECA,AZTECA,MORELOS,18.95580227,-99.23669901
BANCO AZTECA,AZTECA,MORELOS,18.93381954,-99.22016204
BANCO AZTECA,AZTECA,MORELOS,18.84010371,-99.18437292
BANCO AZTECA,AZTECA,MORELOS,18.86624694,-99.20852769
BANCO AZTECA,AZTECA,MORELOS,18.86624691,-99.20852762
BANCO AZTECA,AZTECA,MORELOS,19.04767817,-99.23932739
BANCO AZTECA,AZTECA,MORELOS,18.72093612,-98.79385844
BANCO AZTECA,AZTECA,MORELOS,18.72285338,-98.79501296
BANCO AZTECA,AZTECA,MORELOS,18.88714956,-99.12490862
BANCO AZTECA,AZTECA,MORELOS,18.91295296,-99.18302228
BANCO AZTECA,AZTECA,MORELOS,18.91672659,-99.16425648
BANCO AZTECA,AZTECA,MORELOS,18.89724225,-99.16924212
BANCO AZTECA,AZTECA,MORELOS,18.89721571,-99.16917662
BANCO AZTECA,AZTECA,MORELOS,18.61625075,-99.18202059
BANCO AZTECA,AZTECA,MORELOS,18.98660233,-99.0987173
BANCO AZTECA,AZTECA,MORELOS,18.95369586,-98.98103482
BANCO AZTECA,AZTECA,MORELOS,18.90736378,-98.97034186
BANCO AZTECA,AZTECA,NAYARIT,22.4936586,-105.3620017
BANCO AZTECA,AZTECA,NAYARIT,21.05450442,-104.4829798
BANCO AZTECA,AZTECA,NAYARIT,20.85923073,-104.4336635
BANCO AZTECA,AZTECA,NAYARIT,21.23457708,-104.9005562
BANCO AZTECA,AZTECA,NAYARIT,21.03867138,-105.2472478
BANCO AZTECA,AZTECA,NAYARIT,21.17900879,-105.1356462
BANCO AZTECA,AZTECA,NAYARIT,21.03553581,-104.3713938
BANCO AZTECA,AZTECA,NAYARIT,21.0356072,-104.3691561
BANCO AZTECA,AZTECA,NAYARIT,21.44661439,-104.8996893
BANCO AZTECA,AZTECA,NAYARIT,21.4526188,-104.8983006
BANCO AZTECA,AZTECA,NAYARIT,21.95010533,-105.1459069
BANCO AZTECA,AZTECA,NAYARIT,21.54142245,-105.2857208
BANCO AZTECA,AZTECA,NAYARIT,21.33328888,-104.586573
BANCO AZTECA,AZTECA,NAYARIT,21.80857444,-105.2069003
BANCO AZTECA,AZTECA,NAYARIT,21.80857784,-105.2070792
BANCO AZTECA,AZTECA,NAYARIT,22.3969663,-105.4581461
BANCO AZTECA,AZTECA,NAYARIT,21.47204864,-104.8536244
BANCO AZTECA,AZTECA,NAYARIT,21.50851814,-104.8929951
BANCO AZTECA,AZTECA,NAYARIT,21.5124402,-104.8918993
BANCO AZTECA,AZTECA,NAYARIT,21.51096112,-104.8924106
BANCO AZTECA,AZTECA,NAYARIT,21.51216436,-104.8933987
BANCO AZTECA,AZTECA,NAYARIT,21.50144133,-104.9035738
BANCO AZTECA,AZTECA,NAYARIT,21.94353458,-105.299991
BANCO AZTECA,AZTECA,NAYARIT,20.7312026,-105.2828283
BANCO AZTECA,AZTECA,NAYARIT,20.76088765,-105.2296807
BANCO AZTECA,AZTECA,NAYARIT,20.74720129,-105.3113561
BANCO AZTECA,AZTECA,NUEVO LEON,25.27863629,-100.0177358
BANCO AZTECA,AZTECA,NUEVO LEON,25.75833103,-100.172131
BANCO AZTECA,AZTECA,NUEVO LEON,25.77232963,-100.2594745
BANCO AZTECA,AZTECA,NUEVO LEON,25.74683406,-100.2017984
BANCO AZTECA,AZTECA,NUEVO LEON,25.77741779,-100.2563959
BANCO AZTECA,AZTECA,NUEVO LEON,25.78063355,-100.1885763
BANCO AZTECA,AZTECA,NUEVO LEON,25.59156653,-100.000811
BANCO AZTECA,AZTECA,NUEVO LEON,25.95456439,-100.1661769
BANCO AZTECA,AZTECA,NUEVO LEON,24.82492147,-100.0773349
BANCO AZTECA,AZTECA,NUEVO LEON,25.79567511,-100.5948178
BANCO AZTECA,AZTECA,NUEVO LEON,25.78988947,-100.322306
BANCO AZTECA,AZTECA,NUEVO LEON,25.80040216,-100.3141066
BANCO AZTECA,AZTECA,NUEVO LEON,25.65761996,-100.1884844
BANCO AZTECA,AZTECA,NUEVO LEON,25.72315915,-100.1897171
BANCO AZTECA,AZTECA,NUEVO LEON,25.68942326,-100.2130209
BANCO AZTECA,AZTECA,NUEVO LEON,25.67992969,-100.2533778
BANCO AZTECA,AZTECA,NUEVO LEON,25.6913968,-100.2482487
BANCO AZTECA,AZTECA,NUEVO LEON,25.65560397,-100.2148052
BANCO AZTECA,AZTECA,NUEVO LEON,25.65003004,-100.0840355
BANCO AZTECA,AZTECA,NUEVO LEON,24.85776876,-99.56831516
BANCO AZTECA,AZTECA,NUEVO LEON,25.18943991,-99.83870239
BANCO AZTECA,AZTECA,NUEVO LEON,25.79107059,-100.3794794
BANCO AZTECA,AZTECA,NUEVO LEON,25.72682834,-100.3670765
BANCO AZTECA,AZTECA,NUEVO LEON,25.75538949,-100.3666471
BANCO AZTECA,AZTECA,NUEVO LEON,25.72621956,-100.3435567
BANCO AZTECA,AZTECA,NUEVO LEON,25.67688976,-100.3199615
BANCO AZTECA,AZTECA,NUEVO LEON,25.68351344,-100.3167265
BANCO AZTECA,AZTECA,NUEVO LEON,25.77670643,-100.386905
BANCO AZTECA,AZTECA,NUEVO LEON,25.64326593,-100.3009229
BANCO AZTECA,AZTECA,NUEVO LEON,25.66873925,-100.3203185
BANCO AZTECA,AZTECA,NUEVO LEON,26.5064933,-100.1752767
BANCO AZTECA,AZTECA,NUEVO LEON,25.7139879,-100.2583877
BANCO AZTECA,AZTECA,NUEVO LEON,25.97277273,-100.4407837
BANCO AZTECA,AZTECA,NUEVO LEON,25.67176512,-100.4212496
BANCO AZTECA,AZTECA,NUEVO LEON,25.67432779,-100.4687455
BANCO AZTECA,AZTECA,NUEVO LEON,25.69104508,-100.4551627
BANCO AZTECA,AZTECA,NUEVO LEON,25.67457937,-100.4357931
BANCO AZTECA,AZTECA,NUEVO LEON,25.42460772,-100.1479328
BANCO AZTECA,AZTECA,OAXACA,17.45908849,-97.22308201
BANCO AZTECA,AZTECA,OAXACA,16.80396353,-95.07292796
BANCO AZTECA,AZTECA,OAXACA,16.55679926,-95.09474096
BANCO AZTECA,AZTECA,OAXACA,16.55679964,-95.09474047
BANCO AZTECA,AZTECA,OAXACA,16.28805555,-94.19602154
BANCO AZTECA,AZTECA,OAXACA,17.81052478,-97.77536389
BANCO AZTECA,AZTECA,OAXACA,17.80952088,-97.77530966
BANCO AZTECA,AZTECA,OAXACA,17.81435622,-97.7660335
BANCO AZTECA,AZTECA,OAXACA,18.12979154,-96.84375445
BANCO AZTECA,AZTECA,OAXACA,17.32905055,-96.48673177
BANCO AZTECA,AZTECA,OAXACA,16.43599141,-95.02182374
BANCO AZTECA,AZTECA,OAXACA,16.43458821,-95.02119617
BANCO AZTECA,AZTECA,OAXACA,18.1102163,-95.88028986
BANCO AZTECA,AZTECA,OAXACA,16.87918266,-95.0409169
BANCO AZTECA,AZTECA,OAXACA,16.87717664,-95.03766542
BANCO AZTECA,AZTECA,OAXACA,16.33062171,-96.59697689
BANCO AZTECA,AZTECA,OAXACA,17.05659165,-96.72767441
BANCO AZTECA,AZTECA,OAXACA,17.06251084,-96.72795105
BANCO AZTECA,AZTECA,OAXACA,17.05974685,-96.73330746
BANCO AZTECA,AZTECA,OAXACA,17.06071843,-96.73320416
BANCO AZTECA,AZTECA,OAXACA,17.05783152,-96.7289309
BANCO AZTECA,AZTECA,OAXACA,17.05859629,-96.72731182
BANCO AZTECA,AZTECA,OAXACA,17.09759504,-96.74978554
BANCO AZTECA,AZTECA,OAXACA,17.0587863,-96.72354682
BANCO AZTECA,AZTECA,OAXACA,17.05987422,-96.72450482
BANCO AZTECA,AZTECA,OAXACA,17.07611112,-96.75792838
BANCO AZTECA,AZTECA,OAXACA,17.03181197,-96.71284377
BANCO AZTECA,AZTECA,OAXACA,17.07367621,-96.75717125
BANCO AZTECA,AZTECA,OAXACA,17.08062105,-96.71368365
BANCO AZTECA,AZTECA,OAXACA,16.79329957,-96.67502881
BANCO AZTECA,AZTECA,OAXACA,17.02351703,-97.92793267
BANCO AZTECA,AZTECA,OAXACA,16.1771376,-95.19278262
BANCO AZTECA,AZTECA,OAXACA,16.17626114,-95.19297235
BANCO AZTECA,AZTECA,OAXACA,16.22939541,-95.21077925
BANCO AZTECA,AZTECA,OAXACA,16.17714978,-95.19274865
BANCO AZTECA,AZTECA,OAXACA,16.17664888,-95.1942587
BANCO AZTECA,AZTECA,OAXACA,18.07154899,-96.5360863
BANCO AZTECA,AZTECA,OAXACA,17.29615593,-96.90644912
BANCO AZTECA,AZTECA,OAXACA,18.08057749,-96.12073142
BANCO AZTECA,AZTECA,OAXACA,18.08112125,-96.12328996
BANCO AZTECA,AZTECA,OAXACA,18.08058657,-96.12076612
BANCO AZTECA,AZTECA,OAXACA,18.24157162,-96.40131357
BANCO AZTECA,AZTECA,OAXACA,15.86949728,-97.07346675
BANCO AZTECA,AZTECA,OAXACA,15.74596664,-96.46878546
BANCO AZTECA,AZTECA,OAXACA,15.74253221,-96.46729173
BANCO AZTECA,AZTECA,OAXACA,15.66635378,-96.49084552
BANCO AZTECA,AZTECA,OAXACA,16.36621456,-94.19369803
BANCO AZTECA,AZTECA,OAXACA,16.36553708,-94.19214048
BANCO AZTECA,AZTECA,OAXACA,16.00995795,-97.43720648
BANCO AZTECA,AZTECA,OAXACA,17.2056703,-96.80128374
BANCO AZTECA,AZTECA,OAXACA,17.2064042,-96.79971687
BANCO AZTECA,AZTECA,OAXACA,17.02289783,-96.7299005
BANCO AZTECA,AZTECA,OAXACA,17.06952803,-96.70495259
BANCO AZTECA,AZTECA,OAXACA,17.26991459,-97.67871237
BANCO AZTECA,AZTECA,OAXACA,15.7638805,-96.13868325
BANCO AZTECA,AZTECA,OAXACA,16.44045577,-95.44140837
BANCO AZTECA,AZTECA,OAXACA,16.76350875,-97.9900435
BANCO AZTECA,AZTECA,OAXACA,18.1880348,-97.68161092
BANCO AZTECA,AZTECA,OAXACA,16.28444082,-97.82709568
BANCO AZTECA,AZTECA,OAXACA,16.28499006,-97.82428259
BANCO AZTECA,AZTECA,OAXACA,17.33295162,-98.0105497
BANCO AZTECA,AZTECA,OAXACA,16.34054326,-98.05283413
BANCO AZTECA,AZTECA,OAXACA,16.34084947,-98.05132991
BANCO AZTECA,AZTECA,OAXACA,16.33132265,-95.23180341
BANCO AZTECA,AZTECA,OAXACA,16.33363693,-95.23160775
BANCO AZTECA,AZTECA,OAXACA,16.33133685,-95.23180302
BANCO AZTECA,AZTECA,OAXACA,16.10786046,-97.1437917
BANCO AZTECA,AZTECA,OAXACA,17.67218573,-97.57453665
BANCO AZTECA,AZTECA,OAXACA,18.13150458,-97.07033103
BANCO AZTECA,AZTECA,OAXACA,16.95689376,-96.47844571
BANCO AZTECA,AZTECA,OAXACA,16.95546351,-96.47810761
BANCO AZTECA,AZTECA,OAXACA,17.77439757,-96.30853093
BANCO AZTECA,AZTECA,OAXACA,16.86906608,-96.78425903
BANCO AZTECA,AZTECA,PUEBLA,18.19749898,-98.04859069
BANCO AZTECA,AZTECA,PUEBLA,18.20188449,-98.04726575
BANCO AZTECA,AZTECA,PUEBLA,18.9801563,-97.7861093
BANCO AZTECA,AZTECA,PUEBLA,18.37834706,-97.25810124
BANCO AZTECA,AZTECA,PUEBLA,19.04356481,-98.05469539
BANCO AZTECA,AZTECA,PUEBLA,19.83831279,-97.45847233
BANCO AZTECA,AZTECA,PUEBLA,18.90567613,-98.43803155
BANCO AZTECA,AZTECA,PUEBLA,18.897395,-98.43235771
BANCO AZTECA,AZTECA,PUEBLA,18.90550579,-98.43777789
BANCO AZTECA,AZTECA,PUEBLA,18.90882644,-98.43390461
BANCO AZTECA,AZTECA,PUEBLA,18.98535021,-97.44744597
BANCO AZTECA,AZTECA,PUEBLA,18.99137978,-97.44778626
BANCO AZTECA,AZTECA,PUEBLA,18.29910367,-98.60305124
BANCO AZTECA,AZTECA,PUEBLA,18.50880691,-98.61071427
BANCO AZTECA,AZTECA,PUEBLA,19.84058701,-98.03218237
BANCO AZTECA,AZTECA,PUEBLA,19.25592139,-97.18311269
BANCO AZTECA,AZTECA,PUEBLA,18.85994528,-97.3766448
BANCO AZTECA,AZTECA,PUEBLA,19.29245345,-97.34239071
BANCO AZTECA,AZTECA,PUEBLA,20.1735986,-98.05478449
BANCO AZTECA,AZTECA,PUEBLA,20.17429376,-98.05287329
BANCO AZTECA,AZTECA,PUEBLA,19.15974396,-98.4065329
BANCO AZTECA,AZTECA,PUEBLA,19.93951044,-97.28888793
BANCO AZTECA,AZTECA,PUEBLA,18.60289421,-98.4654122
BANCO AZTECA,AZTECA,PUEBLA,18.6007958,-98.47527903
BANCO AZTECA,AZTECA,PUEBLA,19.46134885,-97.68507679
BANCO AZTECA,AZTECA,PUEBLA,19.07059059,-98.20704142
BANCO AZTECA,AZTECA,PUEBLA,19.04563576,-98.20084579
BANCO AZTECA,AZTECA,PUEBLA,19.04950927,-98.20248811
BANCO AZTECA,AZTECA,PUEBLA,19.05205424,-98.14878813
BANCO AZTECA,AZTECA,PUEBLA,19.07260293,-98.20503017
BANCO AZTECA,AZTECA,PUEBLA,19.01057103,-98.18724923
BANCO AZTECA,AZTECA,PUEBLA,19.07914066,-98.22750976
BANCO AZTECA,AZTECA,PUEBLA,19.04344161,-98.17122489
BANCO AZTECA,AZTECA,PUEBLA,19.05165049,-98.19817863
BANCO AZTECA,AZTECA,PUEBLA,19.04791043,-98.19669461
BANCO AZTECA,AZTECA,PUEBLA,19.06246408,-98.1329565
BANCO AZTECA,AZTECA,PUEBLA,19.05157178,-98.19835398
BANCO AZTECA,AZTECA,PUEBLA,18.97642682,-98.25719738
BANCO AZTECA,AZTECA,PUEBLA,19.05890848,-98.22341752
BANCO AZTECA,AZTECA,PUEBLA,18.99108916,-98.20143214
BANCO AZTECA,AZTECA,PUEBLA,19.04351951,-98.22051478
BANCO AZTECA,AZTECA,PUEBLA,18.98782091,-98.1961483
BANCO AZTECA,AZTECA,PUEBLA,19.07134727,-98.17383617
BANCO AZTECA,AZTECA,PUEBLA,19.04823452,-98.22974889
BANCO AZTECA,AZTECA,PUEBLA,19.03811301,-98.21627871
BANCO AZTECA,AZTECA,PUEBLA,19.00005034,-98.22747555
BANCO AZTECA,AZTECA,PUEBLA,19.04201208,-98.14553271
BANCO AZTECA,AZTECA,PUEBLA,18.96637126,-98.17968366
BANCO AZTECA,AZTECA,PUEBLA,19.0624584,-98.21645932
BANCO AZTECA,AZTECA,PUEBLA,19.05092664,-98.22390725
BANCO AZTECA,AZTECA,PUEBLA,19.22713592,-97.80303187
BANCO AZTECA,AZTECA,PUEBLA,18.58030379,-97.92655929
BANCO AZTECA,AZTECA,PUEBLA,19.81717977,-97.36054234
BANCO AZTECA,AZTECA,PUEBLA,19.81416118,-97.36040753
BANCO AZTECA,AZTECA,PUEBLA,18.68338554,-97.65862946
BANCO AZTECA,AZTECA,PUEBLA,19.11476931,-97.42017651
BANCO AZTECA,AZTECA,PUEBLA,19.85275068,-97.49645852
BANCO AZTECA,AZTECA,PUEBLA,18.04067217,-98.43850069
BANCO AZTECA,AZTECA,PUEBLA,20.46479096,-97.70010023
BANCO AZTECA,AZTECA,PUEBLA,20.46395286,-97.70602728
BANCO AZTECA,AZTECA,PUEBLA,20.27618881,-97.95748233
BANCO AZTECA,AZTECA,PUEBLA,20.27609024,-97.95879019
BANCO AZTECA,AZTECA,PUEBLA,19.86992057,-97.58816028
BANCO AZTECA,AZTECA,PUEBLA,19.93415571,-97.96186593
BANCO AZTECA,AZTECA,QUINTANA ROO,20.50400622,-86.95612019
BANCO AZTECA,AZTECA,QUINTANA ROO,20.50881757,-86.94678865
BANCO AZTECA,AZTECA,QUINTANA ROO,19.58082253,-88.04385571
BANCO AZTECA,AZTECA,QUINTANA ROO,19.58088236,-88.04383701
BANCO AZTECA,AZTECA,QUINTANA ROO,21.25832268,-86.74854599
BANCO AZTECA,AZTECA,QUINTANA ROO,18.51897954,-88.31937533
BANCO AZTECA,AZTECA,QUINTANA ROO,18.50321877,-88.29290755
BANCO AZTECA,AZTECA,QUINTANA ROO,18.49580149,-88.29676287
BANCO AZTECA,AZTECA,QUINTANA ROO,18.51432901,-88.28869109
BANCO AZTECA,AZTECA,QUINTANA ROO,21.15271528,-86.89082026
BANCO AZTECA,AZTECA,QUINTANA ROO,21.17657828,-86.91346964
